,Date,ID,ndc
565,2022-07-07,MSU15529,1
566,2022-07-07,MSU17478,1
567,2022-07-07,MSU03807,1
568,2022-07-07,MSU12938,1
569,2022-07-07,MSU15272,1
570,2022-07-07,MSU17238,1
571,2022-07-07,MSU17539,1
572,2022-07-07,MSU16255,1
573,2022-07-07,MSU17397,1
574,2022-07-07,MSU12939,1
575,2022-07-07,MSU17951,1
576,2022-07-07,MSU16256,1
577,2022-07-07,MSU17360,1
578,2022-07-07,MSU17749,1
579,2022-07-07,MSU17344,1
580,2022-07-07,MSU17744,1
581,2022-07-07,MSU18025,1
582,2022-07-07,MSU12936,1
583,2022-07-07,MSU16257,1
584,2022-07-07,MSU15030,1
585,2022-07-07,MSU18052,1
586,2022-07-07,MSU18015,1
587,2022-07-07,MSU17827,1
588,2022-07-07,MSU17516,1
589,2022-07-07,MSU13038,1
590,2022-07-07,MSU15072,1
591,2022-07-07,MSU17642,1
592,2022-07-07,MSU17850,1
593,2022-07-07,MSU17726,1
594,2022-07-07,MSU15421,1
595,2022-07-07,MSU17317,1
596,2022-07-07,MSU15069,1
597,2022-07-07,MSU17834,1
598,2022-07-07,MSU15029,1
599,2022-07-07,MSU18000,1
600,2022-07-07,MSU18031,1
601,2022-07-07,MSU17372,2
602,2022-07-07,MSU18014,1
603,2022-07-07,MSU18055,1
604,2022-07-07,MSU17299,1
605,2022-07-07,MSU18042,1
606,2022-07-07,MSU15095,1
607,2022-07-07,MSU17634,1
608,2022-07-07,MSU15054,1
609,2022-07-07,MSU17996,1
610,2022-07-07,MSU18048,1
611,2022-07-07,MSU17631,1
612,2022-07-07,MSU15036,1
613,2022-07-07,MSU17998,1
614,2022-07-14,MSU14992,1
615,2022-07-14,MSU13018,1
616,2022-07-14,MSU17979,1
617,2022-07-14,MSU17122,1
618,2022-07-14,MSU15505,1
619,2022-07-14,MSU17200,1
620,2022-07-14,MSU17046,1
621,2022-07-14,MSU17117,1
622,2022-07-14,MSU13015,1
623,2022-07-14,MSU17105,1
624,2022-07-14,MSU17010,1
625,2022-07-14,MSU17176,1
626,2022-07-14,MSU15415,1
627,2022-07-14,MSU16071,1
628,2022-07-14,MSU15762,1
629,2022-07-14,MSU16981,1
630,2022-07-14,MSU15228,1
631,2022-07-14,MSU16139,1
632,2022-07-14,MSU16315,1
633,2022-07-14,MSU16492,1
634,2022-07-14,MSU10453,1
635,2022-07-14,MSU16494,1
636,2022-07-14,MSU16340,1
637,2022-07-14,MSU15241,1
638,2022-07-14,MSU15550,1
639,2022-07-14,MSU15040,1
640,2022-07-14,MSU16629,1
641,2022-07-14,MSU17976,1
642,2022-07-14,MSU17212,1
643,2022-07-14,MSU15057,1
644,2022-07-14,MSU17201,1
645,2022-07-14,MSU17230,1
646,2022-07-14,MSU17986,1
647,2022-07-14,MSU17180,1
648,2022-07-14,MSU18018,1
649,2022-07-14,MSU16810,1
650,2022-07-14,MSU08250,1
651,2022-07-14,MSU16335,1
652,2022-07-14,MSU16848,1
653,2022-07-14,MSU15076,1
654,2022-07-14,MSU16329,1
655,2022-07-14,MSU16853,1
656,2022-07-14,MSU16328,1
657,2022-07-14,MSU16109,1
658,2022-07-14,MSU17132,1
659,2022-07-14,MSU16503,1
660,2022-07-14,MSU15253,1
661,2022-07-14,MSU15330,1
662,2022-07-07,MSU17857,1
663,2022-07-07,MSU15110,1
664,2022-07-07,MSU17728,1
665,2022-07-07,MSU17436,2
666,2022-07-14,MSU18011,1
667,2022-07-14,MSU17995,1
668,2022-07-14,MSU16933,1
669,2022-07-14,MSU17798,1
670,2022-07-14,MSU18012,1
671,2022-07-14,MSU16838,1
672,2022-07-14,MSU15070,1
673,2022-07-14,MSU17835,1
674,2022-07-14,MSU17188,1
675,2022-07-14,MSU08052,1
676,2022-07-14,MSU15033,1
677,2022-07-14,MSU16839,1
678,2022-07-14,MSU16112,1
679,2022-07-14,MSU16603,1
680,2022-07-14,MSU16802,1
681,2022-07-14,MSU18063,1
682,2022-07-14,MSU15067,1
683,2022-07-14,MSU16765,1
684,2022-07-14,MSU15121,1
685,2022-07-14,MSU17991,1
686,2022-07-14,MSU15237,1
687,2022-07-14,MSU16234,1
688,2022-07-14,MSU15232,1
689,2022-07-14,MSU16690,1
690,2022-07-14,MSU15188,1
691,2022-07-14,MSU15216,1
692,2022-07-14,MSU15274,1
693,2022-07-14,MSU16940,1
694,2022-07-14,MSU17182,1
695,2022-07-14,MSU17481,1
696,2022-07-14,MSU16798,1
697,2022-07-14,MSU15071,1
698,2022-07-14,MSU17783,1
699,2022-07-14,MSU17185,1
700,2022-07-14,MSU15154,1
701,2022-07-14,MSU17507,1
702,2022-07-14,MSU17956,1
703,2022-07-14,MSU15061,1
704,2022-07-14,MSU16993,1
705,2022-07-14,MSU17404,2
706,2022-07-14,MSU17994,1
707,2022-07-14,MSU16908,1
708,2022-07-14,MSU17985,1
709,2022-06-21,MSU17494,2
710,2022-06-28,MSU17832,2
711,2022-06-21,MSU17347,3
712,2022-06-28,MSU17348,2
713,2022-07-14,MSU15085,1
714,2022-07-14,MSU12932,1
715,2022-07-14,MSU16780,1
716,2022-07-14,MSU15101,1
717,2022-07-14,MSU17873,1
718,2022-07-14,MSU17777,1
719,2022-07-14,MSU16420,1
720,2022-07-14,MSU18004,1
721,2022-07-14,MSU17980,1
722,2022-07-14,MSU16493,1
723,2022-07-14,MSU15046,1
724,2022-07-14,MSU05439,1
725,2022-07-14,MSU16766,1
726,2022-07-14,MSU16411,1
727,2022-07-14,MSU16660,1
728,2022-07-14,MSU08010,1
729,2022-07-14,MSU16080,1
730,2022-07-14,MSU16955,1
731,2022-07-14,MSU08028,1
732,2022-07-14,MSU03983,1
733,2022-07-14,MSU17225,1
734,2022-07-14,MSU16973,1
735,2022-07-14,MSU16429,1
736,2022-07-14,MSU17921,1
737,2022-07-14,MSU08065,1
738,2022-07-14,MSU17881,1
739,2022-07-14,MSU08200,1
740,2022-07-14,MSU17101,1
741,2022-07-14,MSU08249,1
742,2022-07-14,MSU16281,1
743,2022-07-14,MSU17883,1
744,2022-07-14,MSU08167,1
745,2022-07-14,MSU17889,1
746,2022-07-14,MSU17909,1
747,2022-07-14,MSU08175,1
748,2022-07-14,MSU04712,1
749,2022-07-14,MSU08013,1
750,2022-07-14,MSU16333,1
751,2022-07-14,MSU08079,1
752,2022-07-14,MSU16836,1
753,2022-07-14,MSU08007,1
754,2022-07-14,MSU05435,1
755,2022-07-14,MSU15526,1
756,2022-07-14,MSU17038,1
757,2022-07-14,MSU13014,1
758,2022-07-14,MSU08060,1
759,2022-07-14,MSU17910,1
760,2022-07-14,MSU07994,1
761,2022-07-14,MSU08208,1
762,2022-07-14,MSU17884,1
763,2022-07-14,MSU08068,1
764,2022-07-14,MSU16754,1
765,2022-07-14,MSU17161,1
766,2022-07-14,MSU17906,1
767,2022-07-14,MSU17886,1
768,2022-07-14,MSU16266,1
769,2022-07-14,MSU17903,1
770,2022-07-14,MSU15548,1
771,2022-07-14,MSU07984,1
772,2022-07-14,MSU16370,1
773,2022-07-14,MSU08254,1
774,2022-07-14,MSU17992,1
775,2022-04-22,MSU16435,1
776,2022-04-22,MSU16216,1
777,2022-04-22,MSU16232,1
778,2022-04-22,MSU16481,1
779,2022-04-22,MSU15918,4
780,2022-04-22,MSU16597,1
781,2022-04-22,MSU16142,1
782,2022-04-22,MSU16666,2
783,2022-04-22,MSU16615,2
784,2022-04-22,MSU16478,2
785,2022-04-22,MSU15363,2
786,2022-04-22,MSU15697,2
787,2022-04-22,MSU16526,2
788,2022-04-22,MSU16860,3
789,2022-04-22,MSU16093,2
790,2022-04-22,MSU16820,2
791,2022-04-22,MSU16865,2
792,2022-04-22,MSU15838,2
793,2022-04-22,MSU16126,2
794,2022-04-22,MSU16516,2
795,2022-04-22,MSU15278,2
796,2022-04-22,MSU16089,2
797,2022-04-22,MSU16547,2
798,2022-04-22,MSU16642,2
799,2022-04-22,MSU15451,1
800,2022-04-22,MSU16697,1
801,2022-04-22,MSU16573,4
802,2022-04-22,MSU16774,2
803,2022-04-22,MSU16544,2
804,2022-04-15,MSU14929,1
805,2022-04-15,MSU15405,2
806,2022-04-15,MSU13074,2
807,2022-04-15,MSU15941,2
808,2022-04-15,MSU15599,2
809,2022-05-03,MSU17153,1
810,2022-05-03,MSU16771,1
811,2022-05-03,MSU17121,1
812,2022-05-03,MSU16819,1
813,2022-05-03,MSU17088,1
814,2022-05-03,MSU16901,2
815,2022-05-03,MSU17157,1
816,2022-05-03,MSU17179,1
817,2022-04-26,MSU16894,1
818,2022-04-26,MSU17074,1
819,2022-04-26,MSU16348,1
