Operator		Date		tubeID		Length	Density	Frequency Tension	TError	   SHIPMENT   T(db)[g]				         MSU 1st T  MSU T[g]
K.Ream  	01-02-2023 09:30:27	MSU23696	1624.25	38.50	91.33	345.827092	1.049551  2023-01-26  335.469  DATA/tension_20230201_101559.log	 2023/01/17  340.64
Saarthak	15-02-2023 12:24:46	MSU23697	1624.61	38.50	91.67	348.510420	1.054560  2023-01-26  337.971  DATA/tension_20230215_135738.log	 2023/01/17  344.31
Saarthak	15-02-2023 12:26:02	MSU23700	1624.32	38.50	91.67	348.386010	1.054184  2023-01-26  337.971  DATA/tension_20230215_135738.log	 2023/01/17  340.64
Saarthak	15-02-2023 12:15:50	MSU23703	1624.62	38.50	91.00	343.463839	1.045492  2023-01-26  333.049  DATA/tension_20230215_135738.log	 2023/01/17  336.99
Saarthak	15-02-2023 13:13:43	MSU23704	1624.22	38.50	91.33	345.814317	1.049512  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/13  340.64
Saarthak	15-02-2023 13:44:03	MSU23706	1624.53	38.50	93.33	361.263155	1.077283  2023-02-03  350.322  DATA/tension_20230215_135738.log	 2023/01/13  340.64
K.Ream  	31-01-2023 10:32:12	MSU23707	1624.43	38.50	91.67	348.433197	1.054326  2023-01-20  337.971  DATA/tension_20230131_104907.log	 2023/01/13  340.64
Saarthak	15-02-2023 13:07:26	MSU23708	1624.48	38.50	92.67	356.098763	1.068064  2023-02-03  345.385  DATA/tension_20230215_135738.log	 2023/01/13  344.31
K.Ream  	01-02-2023 09:27:35	MSU23709	1624.43	38.50	90.67	340.872485	1.040719  2023-01-26  330.638  DATA/tension_20230201_101559.log	 2023/01/13  340.64
Saarthak	15-02-2023 12:30:33	MSU23710	1624.65	38.50	91.33	345.997444	1.050067  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/13  340.64
Saarthak	15-02-2023 12:54:42	MSU23713	1624.45	38.50	91.67	348.441777	1.054352  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/13  340.64
K.Ream  	31-01-2023 10:45:20	MSU23717	1624.56	38.50	91.67	348.488969	1.054495  2023-01-20  337.971  DATA/tension_20230131_104907.log	 2023/01/13  344.31
Saarthak	15-02-2023 13:03:54	MSU23718	1624.57	38.50	91.67	348.493259	1.054508  2023-02-03  337.971  DATA/tension_20230215_135738.log	 2023/01/13  336.99
K.Ream  	31-01-2023 10:44:53	MSU23725	1624.53	38.50	91.67	348.476098	1.054456  2023-01-20  337.971  DATA/tension_20230131_104907.log	 2023/01/13  340.64
Saarthak	15-02-2023 12:59:47	MSU23735	1624.45	38.50	91.33	345.912263	1.049809  2023-02-03  335.469  DATA/tension_20230215_135738.log	 2023/01/13  340.64
Saarthak	15-02-2023 12:23:31	MSU23736	1624.51	38.50	91.67	348.467518	1.054430  2023-01-26  337.971  DATA/tension_20230215_135738.log	 2023/01/13  344.31
