Daniel,2,MSU20873,344.31,93.50,2022:12:02,2.00,1.04E-08
Daniel,2,MSU22369,351.72,94.50,2022:11:17,2.00,1.38E-08
Daniel,2,MSU22607,359.20,95.50,2022:11:30,0.00,1.33E-08
Daniel,2,MSU22601,355.45,95.00,2022:12:01,2.00,1.42E-08
Daniel,2,MSU22310,348.00,94.00,2022:11:14,2.00,6.27E-09
Daniel,2,MSU20754,355.45,95.00,2022:12:20,0.00,9.30E-09
Daniel,3,MSU22492,359.20,95.50,2022:11:22,2.00,1.84E-08
Daniel,3,MSU22599,351.72,94.50,2022:12:01,2.00,1.31E-08
Daniel,3,MSU22479,351.72,94.50,2022:11:22,0.00,1.55E-08
Daniel,3,MSU20829,348.00,94.00,2022:12:15,2.00,2.40E-08
Daniel,3,MSU20726,344.31,93.50,2022:12:21,1.00,1.30E-08
Daniel,3,MSU20869,351.72,94.50,2022:12:02,2.00,1.54E-08
Daniel,3,MSU21003,362.97,96.00,2022:11:02,0.00,1.40E-08
Daniel,3,MSU23136,351.72,94.50,2022:12:09,1.00,1.37E-08
Daniel,3,MSU20744,348.00,94.00,2022:12:15,1.00,7.58E-09
Daniel,3,MSU21184,359.20,95.50,2022:11:01,1.00,1.16E-08
Daniel,4,MSU22647,351.72,94.50,2022:12:14,2.00,2.33E-08
Daniel,4,MSU23155,355.45,95.00,2022:12:09,2.00,1.92E-07
Daniel,4,MSU22340,351.72,94.50,2022:11:23,2.00,2.19E-08
Daniel,4,MSU22484,348.00,94.00,2022:11:22,0.00,1.78E-08
Daniel,4,MSU23134,362.97,96.00,2022:12:12,0.00,1.50E-08
Daniel,4,MSU22013,351.72,94.50,2022:12:20,1.00,1.87E-08
Daniel,4,MSU22356,351.72,94.50,2022:11:23,2.00,2.38E-08
Daniel,4,MSU22646,348.00,94.00,2022:12:14,2.00,1.90E-08
Daniel,4,MSU22338,348.00,94.00,2022:11:22,2.00,2.07E-08
Daniel,4,MSU22476,351.72,94.50,2022:11:22,2.00,3.15E-08
Daniel,5,MSU22610,351.72,94.50,2022:12:01,1.00,6.93E-09
Daniel,5,MSU22020,351.72,94.50,2022:11:30,1.00,1.21E-08
Daniel,5,MSU22617,355.45,95.00,2022:12:01,2.00,7.88E-09
Daniel,5,MSU23133,355.45,95.00,2022:12:12,0.00,1.37E-08
Daniel,5,MSU22306,351.72,94.50,2022:11:15,1.00,1.30E-08
Daniel,5,MSU22609,351.72,94.50,2022:12:01,1.00,1.14E-08
Daniel,5,MSU20821,348.00,94.00,2022:12:15,2.00,1.77E-08
Daniel,5,MSU22404,348.00,94.00,2022:11:17,1.00,1.53E-08
Daniel,5,MSU22597,359.20,95.50,2022:12:01,2.00,1.45E-08
Daniel,5,MSU20876,351.72,94.50,2022:12:02,1.00,1.71E-08
Daniel,6,MSU22073,348.00,94.00,2022:11:30,1.00,8.44E-09
Daniel,6,MSU22486,359.20,95.50,2022:11:22,0.00,1.50E-08
Daniel,6,MSU22651,362.97,96.00,2022:12:14,2.00,1.95E-08
Daniel,6,MSU22357,355.45,95.00,2022:11:23,2.00,2.23E-08
Daniel,6,MSU22348,355.45,95.00,2022:11:23,2.00,2.23E-08
Daniel,6,MSU22341,359.20,95.50,2022:11:23,2.00,2.48E-08
Daniel,6,MSU23137,355.45,95.00,2022:12:09,2.00,2.69E-08
Daniel,6,MSU20775,344.31,93.50,2022:12:15,2.00,2.38E-08
Daniel,6,MSU21063,359.20,95.50,2022:10:28,1.00,1.54E-08
Daniel,6,MSU22068,340.64,93.00,2022:11:30,1.00,1.00E-08
Daniel,7,MSU20756,348.00,94.00,2022:12:20,1.00,7.91E-09
Daniel,7,MSU20846,355.45,95.00,2022:12:06,2.00,1.41E-08
Daniel,7,MSU21037,362.97,96.00,2022:10:28,0.00,1.46E-08
Daniel,7,MSU23138,351.72,94.50,2022:12:09,2.00,2.77E-08
Daniel,7,MSU23132,348.00,94.00,2022:12:09,0.00,3.10E-08
Daniel,7,MSU23159,351.72,94.50,2022:12:09,0.00,1.29E-08
Daniel,7,MSU21031,359.20,95.50,2022:10:28,1.00,1.57E-08
Daniel,7,MSU22650,355.45,95.00,2022:12:14,2.00,1.28E-08
Daniel,7,MSU22602,351.72,94.50,2022:12:01,1.00,1.49E-07
Daniel,7,MSU22355,348.00,94.00,2022:11:23,0.00,2.33E-08
Daniel,8,MSU23126,351.72,94.50,2022:12:12,2.00,2.10E-08
Daniel,8,MSU21912,362.97,96.00,2022:11:02,2.00,1.24E-08
Daniel,8,MSU22015,359.20,95.50,2022:12:02,2.00,1.85E-08
Daniel,8,MSU22481,348.00,94.00,2022:11:22,2.00,2.25E-08
Daniel,8,MSU23153,351.72,94.50,2022:12:09,2.00,1.79E-08
Daniel,8,MSU20855,348.00,94.00,2022:12:05,2.00,1.22E-08
Daniel,8,MSU22644,340.64,93.00,2022:12:19,2.00,2.06E-08
Daniel,8,MSU22620,355.45,95.00,2022:11:30,2.00,1.30E-08
Daniel,8,MSU23160,351.72,94.50,2022:12:09,2.00,1.73E-08
Daniel,8,MSU20838,351.72,94.50,2022:12:05,2.00,2.65E-08
Daniel,9,MSU22487,355.45,95.00,2022:11:22,0.00,1.37E-08
Daniel,9,MSU22460,340.64,93.00,2022:11:23,2.00,2.03E-08
Daniel,9,MSU23163,348.00,94.00,2022:12:09,2.00,1.02E-08
Daniel,9,MSU23161,355.45,95.00,2022:12:09,2.00,2.14E-08
Daniel,9,MSU20863,351.72,94.50,2022:12:05,2.00,2.10E-08
Daniel,9,MSU23139,351.72,94.50,2022:12:09,2.00,2.66E-08
Daniel,9,MSU20862,359.20,95.50,2022:12:05,2.00,1.25E-08
Daniel,9,MSU20822,355.45,95.00,2022:12:15,1.00,2.68E-08
Daniel,9,MSU23141,359.20,95.50,2022:12:09,1.00,1.90E-08
Daniel,9,MSU22406,348.00,94.00,2022:11:17,2.00,1.48E-08
Daniel,1,MSU21030,359.20,95.50,2022:10:28,2.00,1.59E-08
Daniel,1,MSU23140,362.97,96.00,2022:12:09,2.00,2.10E-08
Daniel,1,MSU22629,355.45,95.00,2022:12:05,2.00,1.39E-08
Daniel,1,MSU23146,355.45,95.00,2022:12:09,2.00,1.33E-08
Daniel,1,MSU23135,348.00,94.00,2022:12:09,1.00,2.48E-08
Daniel,1,MSU22441,348.00,94.00,2022:11:23,2.00,3.42E-08
Daniel,1,MSU23166,336.99,92.50,2022:12:09,0.00,1.40E-08
Daniel,1,MSU22454,355.45,95.00,2022:11:23,2.00,2.36E-08
Daniel,1,MSU22615,348.00,94.00,2022:12:01,2.00,1.32E-08
