,Date,ID,ndc
83,2021-07-15,MSU05768,1
84,2021-07-15,MSU05775,1
85,2021-07-15,MSU05802,1
86,2021-07-15,MSU05845,1
87,2021-07-15,MSU05611,1
88,2021-07-15,MSU05622,1
89,2021-07-15,MSU05631,1
90,2021-07-15,MSU05817,1
91,2021-07-15,MSU05818,1
92,2021-07-15,MSU05608,1
93,2021-07-15,MSU05787,1
94,2021-07-15,MSU05832,1
95,2021-07-15,MSU05808,1
96,2021-07-15,MSU05823,1
97,2021-07-15,MSU05815,1
98,2021-07-15,MSU05829,1
99,2021-07-15,MSU05844,1
100,2021-07-15,MSU05873,1
101,2021-07-15,MSU05496,1
102,2021-07-15,MSU05812,1
103,2021-07-15,MSU05612,1
104,2021-07-15,MSU05839,1
105,2021-07-15,MSU05615,1
106,2021-07-15,MSU05851,1
107,2021-07-15,MSU05773,1
108,2021-07-15,MSU05634,1
109,2021-07-15,MSU05770,1
110,2021-07-15,MSU05790,1
111,2021-07-15,MSU05789,1
112,2021-07-15,MSU05797,1
113,2021-07-15,MSU05633,1
114,2021-07-15,MSU06297,1
115,2021-07-15,MSU05838,1
116,2021-07-15,MSU05625,1
117,2021-07-21,MSU06498,1
118,2021-07-21,MSU06479,1
119,2021-07-21,MSU06512,1
120,2021-07-21,MSU06469,1
121,2021-07-22,MSU06532,1
122,2021-07-22,MSU06540,1
123,2021-07-22,MSU06546,1
124,2021-07-22,MSU06538,1
125,2021-07-29,MSU07690,1
126,2021-07-29,MSU06033,1
127,2021-07-29,MSU07809,1
128,2021-07-29,MSU07892,1
129,2021-07-29,MSU07837,1
130,2021-08-02,MSU06907,1
131,2021-08-03,MSU06969,3
132,2021-08-04,MSU07016,1
133,2021-08-04,MSU07008,1
134,2021-08-04,MSU06998,1
135,2021-08-04,MSU07015,1
136,2021-08-04,MSU06983,1
137,2021-08-04,MSU06990,1
138,2021-08-04,MSU07001,1
139,2021-08-04,MSU06981,1
140,2021-08-04,MSU06974,1
141,2021-08-04,MSU06982,1
142,2021-08-04,MSU06993,1
143,2021-08-04,MSU06978,1
144,2021-08-04,MSU07014,1
145,2021-08-04,MSU06985,1
146,2021-08-04,MSU06980,1
147,2021-08-04,MSU07009,1
148,2021-08-05,MSU08230,1
149,2021-08-05,MSU07059,1
150,2021-08-05,MSU08077,3
151,2021-08-06,MSU07073,1
152,2021-08-06,MSU07074,1
153,2021-08-06,MSU07070,1
154,2021-08-06,MSU07075,1
155,2021-08-06,MSU07077,1
156,2021-08-06,MSU07078,1
157,2021-08-06,MSU07071,1
158,2021-08-13,MSU08286,1
159,2021-08-19,MSU08642,1
160,2021-08-19,MSU08740,1
161,2021-08-26,MSU08923,3
162,2021-08-26,MSU08775,1
163,2021-08-26,MSU08769,1
164,2021-09-08,MSU09079,1
165,2021-09-08,MSU08629,1
166,2021-09-08,MSU09092,3
167,2021-09-08,MSU09362,3
168,2021-09-08,MSU09067,1
169,2021-09-08,MSU09342,1
170,2021-09-08,MSU09131,1
171,2021-09-08,MSU09068,1
172,2021-09-08,MSU09071,1
173,2021-09-08,MSU09353,1
174,2021-09-08,MSU09076,1
175,2021-09-08,MSU09132,1
176,2021-09-08,MSU09358,1
177,2021-09-08,MSU09075,1
178,2021-09-08,MSU09072,1
179,2021-09-08,MSU09091,1
180,2021-09-08,MSU09120,1
181,2021-09-08,MSU09094,1
182,2021-09-08,MSU08739,1
183,2021-09-08,MSU08637,1
184,2021-09-08,MSU09088,1
185,2021-09-08,MSU09101,1
186,2021-09-08,MSU09365,1
187,2021-09-08,MSU09060,1
188,2021-09-08,MSU09077,1
189,2021-09-08,MSU08760,1
190,2021-09-08,MSU09084,1
191,2021-09-20,MSU09287,1
192,2021-09-20,MSU09643,1
193,2021-09-20,MSU09585,1
194,2021-09-20,MSU09602,1
195,2021-09-20,MSU09615,1
196,2021-09-20,MSU09580,1
197,2021-09-20,MSU09669,1
198,2021-09-20,MSU09545,1
199,2021-09-20,MSU09613,1
200,2021-09-20,MSU09500,1
201,2021-09-20,MSU09499,1
202,2021-09-20,MSU09680,1
203,2021-09-20,MSU09620,1
204,2021-09-20,MSU09547,1
205,2021-09-20,MSU09281,1
206,2021-09-20,MSU09663,1
207,2021-09-20,MSU09705,1
208,2021-09-20,MSU09616,1
209,2021-09-20,MSU09645,3
210,2021-09-20,MSU09629,1
211,2021-09-27,MSU09739,1
212,2021-09-27,MSU09749,1
213,2021-09-27,MSU09382,1
214,2021-09-27,MSU09402,1
215,2021-10-04,MSU09920,7
216,2021-11-15,MSU11064,1
217,2021-11-15,MSU11062,1
218,2021-11-15,MSU11061,1
219,2021-11-29,MSU12035,1
220,2021-11-29,MSU11515,2
221,2021-11-29,MSU11799,2
222,2021-11-29,MSU12164,1
223,2021-11-29,MSU12030,2
224,2021-11-29,MSU12017,2
225,2021-11-29,MSU12060,1
226,2021-11-29,MSU11850,1
227,2021-11-29,MSU11907,1
228,2021-11-29,MSU11877,1
229,2021-11-29,MSU11853,1
230,2021-12-13,MSU12126,1
231,2021-12-13,MSU12299,1
232,2021-12-13,MSU12282,1
233,2021-12-13,MSU12301,1
234,2021-12-13,MSU11740,1
235,2021-12-13,MSU08738,1
236,2021-12-13,MSU12228,1
237,2021-12-13,MSU12062,1
238,2021-12-13,MSU12328,1
239,2021-12-13,MSU12055,1
240,2021-12-13,MSU12376,1
241,2021-12-13,MSU11980,1
242,2021-12-13,MSU12220,1
243,2021-12-13,MSU12405,1
244,2021-12-13,MSU12319,1
245,2021-12-13,MSU11977,2
246,2021-12-13,MSU12401,1
247,2021-12-13,MSU12120,1
248,2021-12-13,MSU10041,1
249,2021-12-13,MSU12409,1
250,2021-12-13,MSU12033,1
251,2021-12-13,MSU12290,1
252,2021-12-13,MSU12280,1
253,2021-12-13,MSU12313,1
254,2021-12-13,MSU12303,1
255,2021-12-13,MSU12131,1
256,2021-12-13,MSU12267,1
257,2021-12-13,MSU12358,1
258,2021-12-13,MSU12392,1
259,2021-12-13,MSU12403,1
260,2021-12-13,MSU12291,1
261,2021-12-13,MSU12320,1
262,2021-12-13,MSU12357,1
263,2021-12-13,MSU12311,1
264,2021-12-13,MSU12284,1
265,2021-12-13,MSU12244,1
266,2021-12-13,MSU12404,1
267,2021-12-13,MSU12279,1
268,2021-12-13,MSU10489,1
269,2021-12-13,MSU12025,1
270,2021-12-13,MSU12296,1
271,2021-12-13,MSU12293,1
272,2021-12-13,MSU12286,1
273,2021-12-13,MSU12389,1
274,2021-12-13,MSU12407,1
275,2021-12-13,MSU04167,1
276,2021-12-13,MSU12511,1
277,2021-12-13,MSU12029,2
278,2021-12-13,MSU12343,1
279,2021-12-13,MSU12384,1
280,2021-12-13,MSU12219,1
281,2021-12-13,MSU12277,2
282,2021-12-13,MSU11933,1
283,2021-12-13,MSU05854,1
284,2021-12-13,MSU12006,1
285,2021-12-13,MSU12323,1
286,2021-12-13,MSU12283,1
287,2021-12-13,MSU12222,1
288,2021-12-13,MSU12288,1
289,2021-12-13,MSU12217,1
290,2021-12-13,MSU12371,2
291,2021-12-13,MSU12312,1
292,2021-12-13,MSU12330,1
293,2021-12-13,MSU12225,1
294,2021-12-13,MSU12026,1
295,2021-12-13,MSU12156,1
296,2021-12-13,MSU12305,1
297,2021-12-13,MSU12406,1
298,2021-12-13,MSU12297,1
299,2021-12-13,MSU12333,1
300,2021-12-13,MSU05809,1
301,2021-12-13,MSU12181,1
302,2021-12-13,MSU12326,2
303,2021-12-13,MSU10146,1
304,2021-12-13,MSU12215,1
305,2021-12-13,MSU12308,1
306,2021-12-13,MSU12148,1
307,2021-12-13,MSU12316,1
308,2021-12-13,MSU12317,1
309,2021-12-13,MSU12285,1
310,2021-12-13,MSU12265,1
311,2021-12-13,MSU12447,1
312,2021-12-13,MSU12461,1
313,2021-12-13,MSU12336,1
314,2021-12-13,MSU12266,1
315,2021-12-13,MSU12410,1
316,2021-12-13,MSU12476,1
317,2021-12-13,MSU12418,1
318,2021-12-13,MSU11956,1
319,2021-12-13,MSU12214,1
320,2021-12-13,MSU12360,1
321,2021-12-13,MSU12012,2
322,2021-12-13,MSU09764,1
323,2021-12-13,MSU12067,2
324,2021-12-13,MSU12451,1
325,2021-12-13,MSU12467,1
326,2021-12-13,MSU12479,1
327,2021-12-13,MSU12465,1
328,2021-12-13,MSU09675,1
329,2021-12-13,MSU12375,1
330,2021-12-13,MSU11909,1
331,2021-12-13,MSU11993,1
332,2021-12-13,MSU12482,1
333,2021-12-13,MSU12559,1
334,2021-12-13,MSU12413,1
335,2021-12-13,MSU12420,1
336,2021-12-13,MSU12027,1
337,2021-12-13,MSU12044,1
338,2021-12-13,MSU08207,1
339,2021-12-13,MSU12345,1
340,2021-12-13,MSU12523,1
341,2021-12-13,MSU09903,1
342,2021-12-13,MSU12558,1
343,2021-12-13,MSU12038,1
344,2021-12-13,MSU11973,1
345,2021-12-13,MSU12484,1
346,2021-12-13,MSU11606,1
347,2021-12-13,MSU12014,1
348,2021-12-13,MSU12489,1
349,2021-12-13,MSU12348,1
350,2021-12-13,MSU12471,1
351,2021-12-13,MSU11870,1
352,2021-12-13,MSU11941,1
353,2021-12-13,MSU09723,2
354,2021-12-13,MSU12485,1
355,2021-12-13,MSU11701,1
356,2021-12-13,MSU12049,1
357,2021-12-13,MSU12478,1
358,2021-12-13,MSU12071,1
359,2021-12-13,MSU11789,1
360,2021-12-13,MSU12430,1
361,2021-12-13,MSU12474,1
362,2021-12-13,MSU12481,1
363,2021-12-13,MSU12436,1
364,2021-12-13,MSU11825,1
365,2021-12-13,MSU12459,1
366,2021-12-13,MSU12453,1
367,2021-12-13,MSU12483,1
368,2021-12-13,MSU12448,1
369,2021-12-13,MSU12289,1
370,2021-12-13,MSU11893,1
371,2021-12-13,MSU12551,1
372,2021-12-13,MSU12213,1
373,2021-12-13,MSU11838,2
374,2021-12-13,MSU12366,1
375,2021-12-13,MSU12324,1
376,2021-12-13,MSU12535,1
377,2021-12-13,MSU12390,1
378,2021-12-13,MSU10626,1
379,2021-12-13,MSU11785,1
380,2021-12-13,MSU12059,2
381,2021-12-13,MSU12321,2
382,2021-12-13,MSU12490,1
383,2021-12-13,MSU12011,1
384,2021-12-13,MSU09724,1
385,2021-12-13,MSU10865,1
386,2021-12-13,MSU12363,1
387,2021-12-13,MSU11967,1
388,2021-12-13,MSU11952,1
389,2021-12-13,MSU12473,1
390,2021-12-13,MSU12477,1
391,2021-12-13,MSU12365,1
392,2021-12-13,MSU11972,1
393,2021-12-13,MSU12346,1
394,2021-12-13,MSU12327,1
395,2021-12-13,MSU11767,1
396,2021-12-13,MSU12352,1
397,2021-12-13,MSU12510,1
398,2021-12-13,MSU12536,1
399,2021-12-13,MSU12543,1
400,2021-12-13,MSU12434,1
401,2021-12-13,MSU12424,1
402,2021-12-13,MSU11992,1
403,2021-12-13,MSU12431,1
404,2021-12-13,MSU12454,1
405,2021-12-13,MSU12425,1
406,2021-12-13,MSU12377,1
407,2021-12-13,MSU12421,1
408,2021-12-13,MSU12469,1
409,2021-12-13,MSU12463,1
410,2021-12-13,MSU12372,2
411,2021-12-13,MSU12517,1
412,2021-12-13,MSU12458,1
413,2021-12-13,MSU09978,1
414,2021-12-13,MSU12426,1
415,2021-12-13,MSU11931,1
416,2021-12-13,MSU12394,1
417,2021-12-13,MSU12004,1
418,2021-12-13,MSU12499,1
419,2021-12-13,MSU12386,1
420,2021-12-13,MSU12460,1
421,2021-12-13,MSU09947,1
422,2021-12-13,MSU12546,1
423,2021-12-13,MSU11862,1
424,2021-12-13,MSU12263,1
425,2021-12-13,MSU12414,1
426,2021-12-13,MSU12544,1
427,2021-12-13,MSU04954,1
428,2021-12-13,MSU10072,1
429,2021-12-13,MSU05853,1
430,2021-12-13,MSU12501,1
431,2021-12-13,MSU12435,1
432,2021-12-13,MSU09316,1
433,2021-12-13,MSU09419,1
434,2021-12-13,MSU12397,1
435,2021-12-13,MSU11823,1
436,2021-12-13,MSU12508,1
437,2021-12-13,MSU12497,1
438,2021-12-13,MSU11792,1
439,2021-12-13,MSU12480,1
440,2021-12-13,MSU12449,1
441,2021-12-13,MSU11820,1
442,2021-12-13,MSU12042,1
443,2021-12-13,MSU12338,1
444,2021-12-13,MSU12210,1
445,2021-12-13,MSU12064,1
446,2021-12-13,MSU12464,3
447,2021-12-13,MSU12402,1
448,2021-12-13,MSU12039,1
449,2021-12-13,MSU09689,1
450,2021-12-13,MSU12553,1
451,2021-12-13,MSU12472,1
452,2021-12-13,MSU12524,1
453,2021-12-13,MSU11784,1
454,2021-12-13,MSU09762,1
455,2021-12-13,MSU12550,1
456,2021-12-13,MSU12385,1
457,2021-12-13,MSU11995,1
458,2021-12-13,MSU04891,1
459,2021-12-13,MSU11811,1
460,2021-12-13,MSU12304,1
461,2021-12-13,MSU11746,1
462,2021-12-13,MSU12533,1
463,2021-12-13,MSU05602,1
464,2021-12-13,MSU12367,1
465,2021-12-13,MSU12382,1
466,2021-12-13,MSU12470,1
467,2021-12-13,MSU12278,1
468,2021-12-13,MSU12362,1
469,2021-12-13,MSU12393,1
470,2021-12-13,MSU12487,1
471,2021-12-13,MSU12041,1
472,2021-12-13,MSU11745,1
473,2021-12-13,MSU12417,1
474,2021-12-13,MSU12432,1
475,2021-12-13,MSU12339,1
476,2021-12-13,MSU12359,1
477,2021-12-13,MSU12441,1
478,2021-12-13,MSU12468,1
479,2021-12-13,MSU12429,1
480,2021-12-13,MSU11979,1
481,2021-12-13,MSU12335,1
482,2021-12-13,MSU12276,1
483,2021-12-13,MSU12364,1
484,2021-12-13,MSU12370,2
485,2021-12-13,MSU11668,1
486,2021-12-13,MSU12396,1
487,2021-12-13,MSU12368,1
488,2021-12-13,MSU12443,1
489,2021-12-13,MSU12160,1
490,2021-12-13,MSU12419,1
491,2021-12-13,MSU11987,1
492,2021-12-13,MSU12150,2
493,2021-12-13,MSU12155,1
494,2021-12-13,MSU10070,1
495,2021-12-13,MSU12353,1
496,2021-12-13,MSU12337,1
497,2021-12-13,MSU12178,1
498,2021-12-13,MSU12356,1
499,2021-12-13,MSU11986,1
500,2021-12-13,MSU12309,1
501,2021-12-13,MSU12355,1
502,2021-12-13,MSU12380,1
503,2021-12-13,MSU12400,1
504,2021-12-13,MSU12408,1
505,2021-12-13,MSU11884,1
506,2021-12-13,MSU12398,1
507,2021-12-13,MSU11985,1
508,2021-12-13,MSU12378,1
509,2021-12-13,MSU12310,1
510,2021-12-13,MSU12440,1
511,2021-12-13,MSU11974,1
512,2021-12-13,MSU07683,1
513,2021-12-13,MSU11976,1
514,2021-12-13,MSU11847,1
515,2021-12-13,MSU12094,1
516,2021-12-13,MSU12383,1
517,2021-12-13,MSU11738,1
518,2021-12-13,MSU11983,1
519,2021-12-13,MSU12457,1
520,2021-12-13,MSU12068,1
521,2021-12-13,MSU12016,1
522,2021-12-13,MSU12015,1
523,2021-12-13,MSU09909,1
524,2021-12-13,MSU12369,1
525,2021-12-13,MSU11748,1
526,2021-12-13,MSU12442,1
527,2021-12-13,MSU12227,1
528,2021-12-13,MSU12415,1
529,2021-12-13,MSU12344,1
530,2021-12-13,MSU10136,1
531,2021-12-13,MSU12422,1
532,2021-12-13,MSU12047,1
533,2021-12-13,MSU12212,1
534,2021-12-13,MSU12307,1
535,2021-12-13,MSU12437,1
536,2021-12-13,MSU12552,1
537,2021-12-13,MSU12391,1
538,2021-12-13,MSU12446,1
539,2021-12-13,MSU12455,1
540,2021-12-13,MSU12381,1
541,2021-12-13,MSU12444,1
542,2021-12-13,MSU12532,1
543,2021-12-13,MSU12070,1
544,2021-12-13,MSU11957,1
545,2021-12-13,MSU12045,1
546,2021-12-13,MSU12331,1
547,2021-12-13,MSU12379,1
548,2021-12-20,MSU11743,1
549,2021-12-20,MSU12423,1
550,2021-12-20,MSU12522,1
551,2021-12-20,MSU12507,1
552,2021-12-20,MSU12271,1
553,2021-12-20,MSU12514,1
554,2021-12-20,MSU12275,1
555,2021-12-20,MSU12428,1
556,2021-12-20,MSU12549,1
557,2021-12-20,MSU11742,1
558,2021-12-20,MSU12232,1
559,2021-12-20,MSU12241,1
560,2021-12-20,MSU12538,1
561,2021-12-20,MSU12190,1
562,2021-12-20,MSU12556,1
563,2021-12-20,MSU12253,1
564,2021-12-20,MSU12505,1
565,2021-12-20,MSU12201,2
566,2021-12-20,MSU12248,1
567,2021-12-20,MSU12259,1
568,2021-12-20,MSU12209,1
569,2021-12-20,MSU12230,1
570,2021-12-20,MSU12250,1
571,2021-12-20,MSU12249,1
572,2021-12-20,MSU11737,1
573,2021-12-20,MSU12486,1
574,2021-12-20,MSU12502,1
575,2021-12-20,MSU12548,1
576,2021-12-20,MSU12527,1
577,2021-12-20,MSU12261,1
578,2021-12-20,MSU11966,1
579,2021-12-20,MSU12258,1
580,2021-12-20,MSU12547,1
581,2021-12-20,MSU12531,1
582,2021-12-20,MSU12518,2
583,2021-12-20,MSU12526,1
584,2021-12-20,MSU11030,1
585,2021-12-20,MSU10888,1
586,2021-12-20,MSU10995,1
587,2021-12-20,MSU09682,1
588,2021-12-20,MSU11800,1
589,2021-12-20,MSU12037,1
590,2021-12-20,MSU12256,1
591,2021-12-20,MSU12498,2
592,2021-12-20,MSU12197,1
593,2021-12-20,MSU11787,2
594,2021-12-20,MSU12509,1
595,2021-12-20,MSU12554,1
596,2021-12-20,MSU12539,1
597,2021-12-20,MSU12255,1
598,2021-12-20,MSU12513,1
599,2021-12-20,MSU12273,1
600,2021-12-20,MSU12534,1
601,2021-12-20,MSU11753,1
602,2021-12-20,MSU12193,1
603,2021-12-20,MSU12506,1
604,2021-12-20,MSU11735,1
605,2021-12-20,MSU12198,2
606,2021-12-20,MSU10993,1
607,2021-12-20,MSU12189,1
608,2021-12-20,MSU12204,1
609,2021-12-20,MSU12521,1
610,2021-12-20,MSU12233,2
611,2021-12-20,MSU11751,1
612,2021-12-20,MSU12541,1
613,2021-12-20,MSU12206,1
614,2021-12-20,MSU12205,1
615,2021-12-20,MSU12200,1
616,2021-12-20,MSU12234,2
617,2021-12-20,MSU12192,1
618,2021-12-20,MSU12351,1
619,2021-12-20,MSU12516,1
620,2021-12-20,MSU12196,1
621,2021-12-20,MSU12191,1
622,2021-12-20,MSU12462,1
623,2021-12-20,MSU12243,1
624,2021-12-20,MSU10853,1
625,2021-12-20,MSU12251,1
626,2021-12-20,MSU11989,1
627,2021-12-20,MSU12504,1
628,2021-12-20,MSU12439,1
629,2021-12-20,MSU12268,1
630,2021-12-20,MSU12560,1
631,2021-12-20,MSU05476,1
632,2021-12-20,MSU12555,1
633,2021-12-20,MSU12262,1
634,2021-12-20,MSU11776,1
635,2021-12-20,MSU12260,1
636,2021-12-20,MSU12254,1
637,2021-12-20,MSU12242,1
638,2021-12-20,MSU12274,1
639,2021-12-20,MSU12545,1
640,2021-12-20,MSU12530,1
641,2021-12-20,MSU09404,1
642,2021-12-20,MSU12525,1
643,2021-12-20,MSU12495,1
644,2021-12-20,MSU12239,2
645,2021-12-20,MSU10068,1
646,2021-12-20,MSU12334,2
647,2021-12-20,MSU12269,1
648,2021-12-20,MSU11788,1
649,2021-12-20,MSU11944,1
650,2021-12-20,MSU12051,1
651,2021-12-20,MSU12208,1
652,2021-12-20,MSU12207,1
653,2021-12-20,MSU12433,1
654,2021-12-20,MSU12238,1
655,2021-12-20,MSU12264,1
656,2021-12-20,MSU10997,1
657,2021-12-20,MSU12537,1
658,2021-12-20,MSU10909,1
659,2021-12-20,MSU12163,1
660,2021-12-20,MSU11734,1
661,2021-12-20,MSU12202,1
662,2021-12-20,MSU10979,1
663,2021-12-20,MSU12203,1
664,2021-12-20,MSU10978,1
665,2021-12-20,MSU11025,1
666,2021-12-20,MSU10988,1
667,2021-12-20,MSU10849,1
668,2021-12-20,MSU11654,1
669,2021-12-20,MSU12231,2
670,2021-12-20,MSU12272,1
671,2021-12-20,MSU12236,1
672,2021-12-20,MSU10983,1
673,2021-12-20,MSU11031,1
674,2021-12-20,MSU05834,1
675,2021-12-20,MSU11717,1
676,2021-12-20,MSU12395,1
677,2021-12-20,MSU12529,1
678,2021-12-20,MSU12542,1
679,2021-12-20,MSU12512,1
680,2022-01-20,MSU12515,1
681,2022-01-20,MSU10748,1
682,2022-01-20,MSU10268,1
683,2022-01-20,MSU10407,1
684,2022-01-20,MSU10264,1
685,2022-01-20,MSU10718,1
686,2022-01-20,MSU10388,1
687,2022-01-20,MSU10430,1
688,2022-01-20,MSU12519,1
689,2022-01-20,MSU10322,1
690,2022-01-20,MSU10263,1
691,2022-01-20,MSU10701,1
692,2022-01-20,MSU10386,3
693,2022-01-20,MSU10161,1
694,2022-01-20,MSU10323,1
695,2022-01-20,MSU10784,2
696,2022-01-20,MSU10333,1
697,2022-01-20,MSU12742,1
698,2022-01-20,MSU12746,1
699,2022-01-20,MSU10256,1
700,2022-01-20,MSU10797,1
701,2022-01-20,MSU12195,1
702,2022-01-20,MSU10695,1
703,2022-01-20,MSU10225,1
704,2022-01-20,MSU10400,1
705,2022-01-20,MSU10752,1
706,2022-01-20,MSU10990,1
707,2022-01-20,MSU10743,1
708,2022-01-20,MSU10397,1
709,2022-01-20,MSU11814,1
710,2022-01-20,MSU12750,1
711,2022-01-20,MSU12740,1
712,2022-01-20,MSU10377,1
713,2022-01-20,MSU12761,2
714,2022-01-20,MSU10365,2
715,2022-01-20,MSU10406,1
716,2022-01-20,MSU10851,1
717,2022-01-20,MSU12789,1
718,2022-01-20,MSU10389,1
719,2022-01-20,MSU10398,3
720,2022-01-20,MSU12784,1
721,2022-01-20,MSU10783,1
722,2022-01-20,MSU10373,1
723,2022-01-20,MSU12830,1
724,2022-01-20,MSU10438,1
725,2022-01-20,MSU10876,1
726,2022-01-20,MSU10255,1
727,2022-01-20,MSU10372,1
728,2022-01-20,MSU10387,1
729,2022-01-20,MSU10371,1
730,2022-01-20,MSU10694,1
731,2022-01-20,MSU10260,1
732,2022-01-20,MSU10362,1
733,2022-01-20,MSU12749,1
734,2022-01-20,MSU12493,1
735,2022-01-20,MSU10319,2
736,2022-01-20,MSU10162,1
737,2022-01-20,MSU10280,1
738,2022-01-20,MSU10284,1
739,2022-01-20,MSU10335,1
740,2022-01-20,MSU10312,1
741,2022-01-20,MSU10218,1
742,2022-01-20,MSU10364,1
743,2022-01-20,MSU10149,2
744,2022-01-20,MSU10303,1
745,2022-01-20,MSU10265,1
746,2022-01-20,MSU10144,1
747,2022-01-20,MSU10276,1
748,2022-01-20,MSU10244,1
749,2022-01-20,MSU10278,1
750,2022-01-20,MSU10331,1
751,2022-01-20,MSU10257,1
752,2022-01-20,MSU10330,1
753,2022-01-20,MSU12702,1
754,2022-01-20,MSU12644,1
755,2022-01-20,MSU12790,1
756,2022-01-20,MSU11729,1
757,2022-01-20,MSU10815,2
758,2022-01-20,MSU10350,1
759,2022-01-20,MSU10154,1
760,2022-01-20,MSU10340,1
761,2022-01-20,MSU12639,1
762,2022-01-20,MSU10327,1
763,2022-01-20,MSU10768,1
764,2022-01-20,MSU10380,1
765,2022-01-20,MSU12703,1
766,2022-01-20,MSU10717,2
767,2022-01-20,MSU10325,2
768,2022-01-20,MSU10262,2
769,2022-01-20,MSU10332,2
770,2022-01-20,MSU10272,2
771,2022-01-20,MSU10328,2
772,2022-01-20,MSU10329,2
773,2022-01-20,MSU10301,2
774,2022-01-20,MSU10337,2
775,2022-01-20,MSU10310,5
776,2022-01-20,MSU10261,1
777,2022-01-20,MSU10714,1
778,2022-01-20,MSU10266,1
779,2022-01-20,MSU10724,1
780,2022-01-20,MSU10259,1
781,2022-01-20,MSU10780,1
782,2022-01-20,MSU10779,1
783,2022-01-20,MSU10190,1
784,2022-01-20,MSU10804,1
785,2022-01-20,MSU10708,1
786,2022-01-20,MSU10735,1
787,2022-01-20,MSU10219,1
788,2022-01-20,MSU10699,3
789,2022-01-20,MSU10308,1
790,2022-01-20,MSU10159,1
791,2022-01-20,MSU12619,1
792,2022-01-20,MSU12788,1
793,2022-01-20,MSU12240,1
794,2022-01-20,MSU12698,1
795,2022-01-20,MSU12651,1
796,2022-01-20,MSU12659,1
797,2022-01-20,MSU12706,1
798,2022-01-20,MSU12796,1
799,2022-01-20,MSU10131,2
800,2022-01-20,MSU12561,1
801,2022-01-20,MSU10777,1
802,2022-01-20,MSU10763,1
803,2022-01-20,MSU12565,1
804,2022-01-20,MSU11790,1
805,2022-01-20,MSU10750,1
806,2022-01-20,MSU10021,1
807,2022-01-20,MSU10755,1
808,2022-01-20,MSU10731,1
809,2022-01-20,MSU12573,2
810,2022-01-20,MSU11029,1
811,2022-01-20,MSU10396,1
812,2022-01-20,MSU12697,1
813,2022-01-20,MSU12578,1
814,2022-01-20,MSU10392,2
815,2022-01-20,MSU09416,1
816,2022-01-20,MSU10390,1
817,2022-01-20,MSU12629,1
818,2022-01-20,MSU10138,1
819,2022-01-20,MSU12574,1
820,2022-01-20,MSU12625,1
821,2022-01-20,MSU12666,1
822,2022-01-20,MSU10142,1
823,2022-01-20,MSU12782,2
824,2022-01-20,MSU12744,2
825,2022-01-20,MSU12653,2
826,2022-01-20,MSU12668,2
827,2022-01-20,MSU10176,2
828,2022-01-20,MSU12650,1
829,2022-01-20,MSU12634,1
830,2022-01-20,MSU10020,1
831,2022-01-20,MSU12807,2
832,2022-01-20,MSU12804,2
833,2022-01-20,MSU12778,1
834,2022-01-20,MSU12816,1
835,2022-01-20,MSU12795,2
836,2022-01-20,MSU12630,1
837,2022-01-20,MSU04013,1
838,2022-01-20,MSU12803,1
839,2022-01-20,MSU12802,1
840,2022-01-20,MSU12632,1
841,2022-01-20,MSU12616,1
842,2022-01-20,MSU12620,1
843,2022-01-20,MSU12683,1
844,2022-01-20,MSU10024,1
845,2022-01-20,MSU12674,1
846,2022-01-20,MSU12631,1
847,2022-01-20,MSU12686,1
848,2022-01-20,MSU12628,1
849,2022-01-20,MSU12617,1
850,2022-01-20,MSU10150,1
851,2022-01-20,MSU12633,1
852,2022-01-20,MSU10391,1
853,2022-01-20,MSU12492,1
854,2022-01-20,MSU12564,1
855,2022-01-20,MSU10761,1
856,2022-01-20,MSU10753,1
857,2022-01-20,MSU10767,1
858,2022-01-20,MSU10756,1
859,2022-01-20,MSU10840,1
860,2022-01-20,MSU10739,1
861,2022-01-20,MSU12496,2
862,2022-01-20,MSU10864,1
863,2022-01-20,MSU08976,1
864,2022-01-20,MSU10801,1
865,2022-01-20,MSU10363,1
866,2022-01-20,MSU09456,1
867,2022-01-20,MSU10742,1
868,2022-01-20,MSU11755,1
869,2022-01-20,MSU10836,1
870,2022-01-20,MSU10842,1
871,2022-01-20,MSU10754,1
872,2022-01-20,MSU12571,1
873,2022-01-20,MSU10745,1
874,2022-01-20,MSU10915,2
875,2022-01-20,MSU11756,1
876,2022-01-20,MSU10740,1
877,2022-01-20,MSU10367,1
878,2022-01-20,MSU10410,1
879,2022-01-20,MSU10818,1
880,2022-01-20,MSU10806,1
881,2022-01-20,MSU12687,1
882,2022-01-20,MSU12618,1
883,2022-01-20,MSU12638,1
884,2022-01-20,MSU12766,1
885,2022-01-20,MSU12801,1
886,2022-01-20,MSU12793,1
887,2022-01-20,MSU10439,1
888,2022-01-20,MSU11731,1
889,2022-01-20,MSU10802,1
890,2022-01-20,MSU10661,1
891,2022-01-20,MSU11721,1
892,2022-01-20,MSU10985,1
893,2022-01-20,MSU10772,1
894,2022-01-20,MSU11032,1
895,2022-01-20,MSU10790,1
896,2022-01-20,MSU10788,1
897,2022-01-20,MSU12500,1
898,2022-01-20,MSU10749,1
899,2022-01-20,MSU10817,1
900,2022-01-20,MSU10803,1
901,2022-01-20,MSU10411,1
902,2022-01-20,MSU12688,1
903,2022-01-20,MSU10409,1
904,2022-01-20,MSU11033,2
